arrival_date,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,hotel_City Hotel,hotel_Resort Hotel,arrival_date_week_number_1,arrival_date_week_number_2,arrival_date_week_number_3,arrival_date_week_number_4,arrival_date_week_number_5,arrival_date_week_number_6,arrival_date_week_number_7,arrival_date_week_number_8,arrival_date_week_number_9,arrival_date_week_number_10,arrival_date_week_number_11,arrival_date_week_number_12,arrival_date_week_number_13,arrival_date_week_number_14,arrival_date_week_number_15,arrival_date_week_number_16,arrival_date_week_number_17,arrival_date_week_number_18,arrival_date_week_number_19,arrival_date_week_number_20,arrival_date_week_number_21,arrival_date_week_number_22,arrival_date_week_number_23,arrival_date_week_number_24,arrival_date_week_number_25,arrival_date_week_number_26,arrival_date_week_number_27,arrival_date_week_number_28,arrival_date_week_number_29,arrival_date_week_number_30,arrival_date_week_number_31,arrival_date_week_number_32,arrival_date_week_number_33,arrival_date_week_number_34,arrival_date_week_number_35,arrival_date_week_number_36,arrival_date_week_number_37,arrival_date_week_number_38,arrival_date_week_number_39,arrival_date_week_number_40,arrival_date_week_number_41,arrival_date_week_number_42,arrival_date_week_number_43,arrival_date_week_number_44,arrival_date_week_number_45,arrival_date_week_number_46,arrival_date_week_number_47,arrival_date_week_number_48,arrival_date_week_number_49,arrival_date_week_number_50,arrival_date_week_number_51,arrival_date_week_number_52,arrival_date_week_number_53,arrival_date_year_2015,arrival_date_year_2016,arrival_date_year_2017,arrival_date_day_of_month_01,arrival_date_day_of_month_02,arrival_date_day_of_month_03,arrival_date_day_of_month_04,arrival_date_day_of_month_05,arrival_date_day_of_month_06,arrival_date_day_of_month_07,arrival_date_day_of_month_08,arrival_date_day_of_month_09,arrival_date_day_of_month_10,arrival_date_day_of_month_11,arrival_date_day_of_month_12,arrival_date_day_of_month_13,arrival_date_day_of_month_14,arrival_date_day_of_month_15,arrival_date_day_of_month_16,arrival_date_day_of_month_17,arrival_date_day_of_month_18,arrival_date_day_of_month_19,arrival_date_day_of_month_20,arrival_date_day_of_month_21,arrival_date_day_of_month_22,arrival_date_day_of_month_23,arrival_date_day_of_month_24,arrival_date_day_of_month_25,arrival_date_day_of_month_26,arrival_date_day_of_month_27,arrival_date_day_of_month_28,arrival_date_day_of_month_29,arrival_date_day_of_month_30,arrival_date_day_of_month_31,arrival_date_month_01,arrival_date_month_02,arrival_date_month_03,arrival_date_month_04,arrival_date_month_05,arrival_date_month_06,arrival_date_month_07,arrival_date_month_08,arrival_date_month_09,arrival_date_month_10,arrival_date_month_11,arrival_date_month_12,meal_BB,meal_FB,meal_HB,meal_SC,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,assigned_room_type_A,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,assigned_room_type_P,reserved_room_type_P
2015-07-11,4744,107,131,120,4,1,0,0,0,10,0,6,15,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,36.0,2.0,0.0,0.0,1.0,9.0,5.0,27.0,19.0,1.0,8.0,0.0,52.0,0.0,45.0,0.0,1.0,4.0,9.0,0.0,2.0,0.0,0.0,45.0,0.0,1.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0,0.0,32.0,27.0,0,0
2015-07-12,1973,77,114,74,9,3,0,0,0,4,0,10,30,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,18.0,0.0,2.0,0.0,35.0,0.0,20.0,0.0,0.0,9.0,3.0,1.0,3.0,1.0,0.0,18.0,1.0,0.0,10.0,4.0,0.0,3.0,1.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,29.0,2.0,0,0
2015-07-13,3202,56,125,79,3,1,0,0,0,6,0,8,41,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,12.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,20.0,1.0,9.0,0.0,29.0,0.0,22.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,1.0,20.0,0.0,3.0,5.0,6.0,1.0,3.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,0.0,30.0,4.0,0,0
2015-07-14,1444,27,113,45,3,0,1,0,7,8,0,4,29,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,12.0,4.0,6.0,0.0,14.0,0.0,15.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,9.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,21.0,2.0,0,0
2015-07-15,13978,12,196,176,4,0,1,585,1,16,0,4,4,32.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,2.0,1.0,0.0,0.0,1.0,3.0,75.0,2.0,6.0,1.0,22.0,0.0,64.0,0.0,81.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,68.0,0.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,54.0,33.0,0.0,0.0,0.0,43.0,44.0,0,0
2015-07-16,1943,55,167,80,6,0,1,0,0,13,0,11,30,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,7.0,1.0,0.0,0.0,0.0,12.0,0.0,10.0,19.0,0.0,12.0,0.0,29.0,0.0,25.0,0.0,1.0,10.0,1.0,3.0,0.0,1.0,0.0,15.0,0.0,1.0,15.0,6.0,3.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,33.0,2.0,0,0
2015-07-17,17407,61,258,192,7,0,1,0,0,41,0,8,47,55.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,63.0,0.0,0.0,0.0,0.0,14.0,0.0,69.0,23.0,0.0,14.0,0.0,92.0,0.0,86.0,0.0,0.0,9.0,6.0,2.0,2.0,1.0,0.0,74.0,0.0,4.0,12.0,8.0,5.0,2.0,1.0,0.0,0.0,106.0,0.0,0.0,2.0,1.0,41.0,62.0,0,0
2015-07-18,3218,134,197,147,9,1,0,0,0,9,0,8,25,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,16.0,0.0,0.0,0.0,0.0,14.0,36.0,14.0,13.0,0.0,14.0,0.0,63.0,0.0,58.0,0.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0,53.0,0.0,5.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,0.0,30.0,46.0,0,0
2015-07-19,1696,67,104,72,5,1,1,0,1,7,0,5,29,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,12.0,0.0,13.0,0.0,23.0,0.0,20.0,0.0,2.0,10.0,3.0,1.0,0.0,0.0,0.0,16.0,0.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,4.0,3.0,29.0,0.0,0,0
2015-07-20,11814,117,251,164,8,3,0,31,0,14,0,9,33,33.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,23.0,1.0,0.0,0.0,1.0,10.0,31.0,20.0,22.0,1.0,9.0,0.0,74.0,0.0,61.0,0.0,2.0,11.0,8.0,1.0,1.0,0.0,0.0,52.0,0.0,6.0,14.0,6.0,2.0,2.0,0.0,2.0,0.0,53.0,31.0,0.0,3.0,0.0,50.0,31.0,0,0
2015-07-21,1781,29,120,58,5,1,0,0,1,4,0,5,22,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,15.0,1.0,5.0,0.0,21.0,0.0,14.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,6.0,7.0,3.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,0.0,25.0,0.0,0,0
2015-07-22,10336,10,207,172,4,0,0,31,0,19,0,8,14,68.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,67.0,3.0,15.0,1.0,1.0,0.0,85.0,0.0,77.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,72.0,0.0,0.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,43.0,44.0,0.0,1.0,0.0,20.0,66.0,0,0
2015-07-23,6282,31,141,127,7,0,0,0,0,25,0,8,20,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,47.0,0.0,0.0,0.0,1.0,8.0,37.0,5.0,15.0,1.0,8.0,0.0,57.0,0.0,47.0,2.0,3.0,8.0,3.0,2.0,1.0,0.0,0.0,35.0,3.0,3.0,10.0,7.0,4.0,2.0,0.0,2.0,0.0,66.0,0.0,0.0,1.0,0.0,23.0,42.0,0,0
2015-07-24,2059,54,168,100,9,0,0,0,0,10,0,7,47,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,11.0,1.0,0.0,0.0,0.0,17.0,0.0,11.0,21.0,0.0,15.0,0.0,34.0,0.0,25.0,0.0,1.0,13.0,9.0,0.0,0.0,1.0,0.0,20.0,0.0,2.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,38.0,9.0,0,0
2015-07-25,7752,162,230,210,12,1,0,10,0,25,0,8,31,72.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,39.0,0.0,0.0,0.0,0.0,9.0,63.0,15.0,24.0,0.0,9.0,0.0,102.0,0.0,90.0,0.0,2.0,10.0,5.0,0.0,3.0,1.0,0.0,61.0,3.0,2.0,29.0,8.0,3.0,3.0,1.0,0.0,1.0,101.0,10.0,0.0,1.0,0.0,42.0,68.0,0,0
2015-07-26,1706,68,117,66,5,0,0,0,0,3,0,5,32,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,15.0,0.0,5.0,0.0,27.0,0.0,20.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,14.0,0.0,1.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,24.0,8.0,0,0
2015-07-27,18560,156,278,282,3,1,0,51,0,22,0,12,34,95.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,15.0,0.0,0.0,0.0,1.0,7.0,88.0,15.0,31.0,0.0,8.0,0.0,134.0,0.0,123.0,0.0,0.0,11.0,5.0,2.0,1.0,0.0,0.0,102.0,0.0,3.0,18.0,8.0,7.0,2.0,1.0,1.0,0.0,73.0,69.0,0.0,21.0,0.0,48.0,73.0,0,0
2015-07-28,1518,15,107,56,5,0,0,0,0,12,0,4,19,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,10.0,8.0,0.0,10.0,0.0,18.0,0.0,17.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,24.0,0.0,0,0
2015-07-29,2230,30,116,64,7,2,0,0,0,3,0,4,31,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,7.0,1.0,0.0,2.0,3.0,6.0,0.0,6.0,17.0,0.0,9.0,0.0,25.0,0.0,27.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,4.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,34.0,0.0,0.0,4.0,0.0,26.0,4.0,0,0
2015-07-30,9092,47,193,118,11,0,0,20,0,7,0,6,41,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,5.0,0.0,0.0,2.0,0.0,8.0,20.0,17.0,14.0,0.0,8.0,0.0,53.0,0.0,44.0,2.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,31.0,2.0,4.0,9.0,8.0,4.0,2.0,1.0,0.0,0.0,41.0,20.0,0.0,29.0,0.0,25.0,7.0,0,0
